"id","checksum","price","location","title","beds","baths","area","property_type","furnishing","amenities","link","reactivated_date","source","scraped_at","transformed_at"
1719,"1f94b2bb0e65dbcd0d8c9885be05fd11",2700000,"90 Avenue Compound, 5th Settlement","","3",2,173,"Apartment","","Balcony, Private Garden, Security, Water Meter, Natural Gas, Landline","https://www.dubizzle.com.eg/en/ad/apartment-for-sale-your-unit-is-now-fully-finished-in-the-90-avenue-compound-and-in-the-best-location-in-fifth-settlement-directly-on-90th-street-ID503476133.html","2026-05-09 13:57:40.14","dubizzle","2026-05-09 13:57:40.14","2026-05-09 20:37:39.450005"
1720,"63b99e2ec3800fbdcfbd706bbdcb5164",140000,"Park Street, Sheikh Zayed","","","",90,"Office Space","Furnished","","https://www.dubizzle.com.eg/en/ad/office-for-rent-90-sqm-fully-finished-in-park-street-sheikh-zayed-furnished-or-unfurnished-ID503471744.html","2026-05-09 13:57:40.371","dubizzle","2026-05-09 13:57:40.371","2026-05-09 20:37:39.869874"
1721,"5844ecacc6e1981ada20807092235058",11190,"New Cairo, Cairo","","","",8,"Office Space","Furnished","","https://www.dubizzle.com.eg/en/ad/all-inclusive-access-to-professional-workspace-for-rent-for-1-person-in-new-cairo-east-lane-ID503155249.html","2026-05-09 13:57:40.595","dubizzle","2026-05-09 13:57:40.595","2026-05-09 20:37:40.249757"
1722,"4b8b9eb0162e3bb5deb8b6212cb37e02",5500000,"Azha, Ras Al Hekma","","2",1,110,"Chalet","","Sea View","https://www.dubizzle.com.eg/en/ad/110m-chalet-with-two-bedrooms-finished-with-air-conditioning-and-kitchen-sea-view-for-sale-in-azha-compound-in-ras-el-hekma-next-to-ramla-and-naia-bay-ID503464307.html","2026-05-09 13:57:40.827","dubizzle","2026-05-09 13:57:40.827","2026-05-09 20:37:40.639663"
1723,"b61cf8df9f13e4ab20dd4055094de96d",5300000,"La Vista Ras El Hikma, Ras Al Hekma","","3",2,150,"Chalet","Unfurnished","Balcony, Built in Kitchen Appliances, Private Garden, Security, Sea View, Gym, Pool, Electricity Meter, Water Meter, Elevator","https://www.dubizzle.com.eg/en/ad/ready-to-move-in-chalet-fully-finished-to-european-standards-150-square-meters-with-a-private-garden-in-la-vista-north-coast-full-sea-view-40-dis-ID503466148.html","2026-05-09 13:57:41.059","dubizzle","2026-05-09 13:57:41.059","2026-05-09 20:37:40.999992"
1724,"770f95f94f3a26f7fcfda68191aae21c",4250000,"Dar Misr, 1st Settlement","","3",2,155,"Apartment","Unfurnished","Balcony, Built in Kitchen Appliances, Private Garden, Central A/C & heating, Security, Covered Parking, Maids Room, Pets Allowed, Pool, Electricity Meter, Water Meter, Natural Gas, Landline","https://www.dubizzle.com.eg/en/ad/apartment-for-sale-with-the-lowest-down-payment-and-installments-over-10-years-in-the-heart-of-the-fifth-settlement-in-front-of-the-american-universit-ID503049977.html","2026-05-09 13:57:41.286","dubizzle","2026-05-09 13:57:41.286","2026-05-09 20:37:41.35983"
1725,"63ce94484a7dc848da1da1ec41388d83",3500000,"Nasr City, Cairo","","2",3,131,"Apartment","Unfurnished","Balcony, Built in Kitchen Appliances, Private Garden, Central A/C & heating, Security, Covered Parking, Maids Room, Pets Allowed, Pool, Electricity Meter, Water Meter, Natural Gas, Landline","https://www.dubizzle.com.eg/en/ad/for-an-apartment-garden-for-sale-on-a-landscaped-landscape-directly-in-front-of-the-airport-along-al-thawra-street-ID502802514.html","2026-05-09 13:57:41.517","dubizzle","2026-05-09 13:57:41.517","2026-05-09 20:37:41.749868"
1726,"a94dd38cc56a79876d58a80934c7dbac",34000,"Janna 2, Sheikh Zayed","","3",2,130,"Apartment","Furnished","Balcony, Built in Kitchen Appliances, Private Garden, Central A/C & heating, Security, Covered Parking, Maids Room, Pets Allowed, Pool, Electricity Meter, Water Meter, Natural Gas, Landline, Elevator","https://www.dubizzle.com.eg/en/ad/%D9%83%D9%85%D8%A8%D9%88%D9%86%D8%AF-%D8%AC%D9%86%D8%A9-%D8%B2%D8%A7%D9%8A%D8%AF-2-%D8%A7%D9%84%D8%B4%D9%8A%D8%AE-%D8%B2%D8%A7%D9%8A%D8%AF-%D8%A8%D8%AC%D9%88%D8%A7%D8%B1-%D8%B1%D9%88%D9%8A%D9%84-%D8%B3%D9%8A%D8%AA%D9%8A-ID207883927.html","2026-05-09 13:57:41.746","dubizzle","2026-05-09 13:57:41.746","2026-05-09 20:37:42.109957"
1727,"c79862875d037a9fbd93d62a50335e95",20000,"Nasr City, Cairo","","3",1,160,"Apartment","Unfurnished","","https://www.dubizzle.com.eg/en/ad/apartment-for-rent-in-nasr-city-on-the-main-street-mahdi-aref-super-lux-first-residence-ID503484921.html","2026-05-09 13:57:41.976","dubizzle","2026-05-09 13:57:41.976","2026-05-09 20:37:42.469943"
1728,"eb3b6a9ad80776e17264260623267379",16500000,"Madinaty, Cairo","","3",3,226,"Stand Alone Villa","Furnished","Balcony, Private Garden, Security, Electricity Meter","https://www.dubizzle.com.eg/en/ad/for-sale-in-my-city-villa-model-ii-modern-excellent-location-building-area-191-meters-land-area-226-meters-without-finishing-the-villa-consists-of-ground-floor-reception-kitchen-ID503471817.html","2026-05-09 13:57:42.208","dubizzle","2026-05-09 13:57:42.208","2026-05-09 20:37:42.859558"
1729,"e1db39f0bb2d9e23b4e359c145dce724",45000,"Seashell, Sidi Abdel Rahman","","5",6,440,"Stand Alone Villa","Furnished","","https://www.dubizzle.com.eg/en/ad/villa-for-rent-in-seashell-horizon-north-coast-ID503352185.html","2026-05-09 13:57:42.438","dubizzle","2026-05-09 13:57:42.438","2026-05-09 20:37:43.280246"
1730,"54c73962166d7c3e922cb94a0ff1cc75",14300000,"Noor City, New Capital City","","3",3,213,"Stand Alone Villa","Unfurnished","Balcony, Built in Kitchen Appliances, Private Garden, Central A/C & heating, Security, Covered Parking, Maids Room, Pets Allowed, Pool, Electricity Meter, Water Meter, Natural Gas, Landline","https://www.dubizzle.com.eg/en/ad/forsale-villa-in-noor-city-q2-first-booking-2023-highest-distinction-lowest-total-price-longest-installment-period-garden-view-booking-22023-building-area-213-sq-m-land-area-225-sq-m-delivery-within-months-financial-details-t-ID503320803.html","2026-05-09 13:57:42.667","dubizzle","2026-05-09 13:57:42.667","2026-05-09 20:37:43.669895"
1731,"dc30cf4dc238bc9b93273c0d227ee96a",3500000,"Sarai, Mostakbal City","","2",1,100,"Apartment","Unfurnished","Balcony, Built in Kitchen Appliances, Private Garden, Security, Covered Parking, Pets Allowed, Pool, Electricity Meter, Natural Gas, Landline","https://www.dubizzle.com.eg/en/ad/apartment-for-sale-with-a-monthly-installment-of-egp-15000-over-12-equal-years-own-a-2-bedroom-bahari-fully-open-apartment-in-a-fully-service-ID503276271.html","2026-05-09 13:57:42.913","dubizzle","2026-05-09 13:57:42.913","2026-05-09 20:37:44.059633"
1732,"4c272323457ebb5e6a2adaae050a8bd5",5200000,"Madinaty, Cairo","","3",2,133,"Apartment","Unfurnished","Balcony, Security, Pets Allowed, Electricity Meter, Water Meter, Natural Gas, Landline, Elevator","https://www.dubizzle.com.eg/en/ad/a-distinctive-133m2-apartment-for-sale-in-madinaty-b8-group-87-delivery-within-months-at-the-best-price-and-with-the-longest-payment-plan-ID503455989.html","2026-05-09 13:57:43.153","dubizzle","2026-05-09 13:57:43.153","2026-05-09 20:37:44.45984"
1733,"8290b4b64bd9efc44309369f1a8770ec",19900000,"La Vista City, New Capital City","","4",4,300,"Twin House","Unfurnished","Private Garden, Pool","https://www.dubizzle.com.eg/en/ad/villa-ready-to-move-prime-location-resale-below-developer-price-4-bedrooms-in-la-vista-city-minutes-from-sarai-and-madinaty-for-sale-ID503484960.html","2026-05-09 13:57:43.381","dubizzle","2026-05-09 13:57:43.381","2026-05-09 20:37:44.859892"
1734,"8b9eafe34d17adad0a69d65d90218d19",19000000,"Sodic East, New Heliopolis","","4",4,219,"Town House","Unfurnished","Private Garden","https://www.dubizzle.com.eg/en/ad/for-selling-villa-fully-finished-in-sodic-east-next-to-heliopolis-club-ID503484865.html","2026-05-09 13:57:43.615","dubizzle","2026-05-09 13:57:43.615","2026-05-09 20:37:45.270301"
1735,"e8bbb5519fdd40f9b99b8067d9831835",4500000,"Madinaty, Cairo","","2",1,88,"Apartment","Unfurnished","Balcony, Built in Kitchen Appliances, Private Garden, Central A/C & heating, Security, Covered Parking, Maids Room, Pets Allowed, Pool, Electricity Meter, Water Meter, Natural Gas, Landline","https://www.dubizzle.com.eg/en/ad/for-sale-in-madinaty-apartment-88m-fully-private-finishes-excellent-b6-ID503483814.html","2026-05-09 13:57:43.84","dubizzle","2026-05-09 13:57:43.84","2026-05-09 20:37:45.659808"
1736,"6ee3448aae70d8f9efc8986ff4543807",9300000,"Fifth Square Compound, 5th Settlement","","3",2,155,"Apartment","","Private Garden","https://www.dubizzle.com.eg/en/ad/luxury-apartment-for-sale-in-marasem-fifth-square-new-cairo-fully-finished-with-acs-and-kitchen-prime-location-ready-to-move-in-fifth-settlement-ID503484936.html","2026-05-09 13:57:44.076","dubizzle","2026-05-09 13:57:44.076","2026-05-09 20:37:46.039858"
1737,"50b737fb37b5346141f7fadebc359ed9",30000000,"Cairo Gate, Sheikh Zayed","","3",3,290,"Stand Alone Villa","Unfurnished","Built in Kitchen Appliances, Private Garden, Covered Parking, Pets Allowed, Pool, Electricity Meter, Water Meter, Natural Gas, Landline","https://www.dubizzle.com.eg/en/ad/fully_finshed_stand_alone_villa_lake_view_emmar_ready_to_move_cairo_gate-ID503320052.html","2026-05-09 13:57:44.312","dubizzle","2026-05-09 13:57:44.312","2026-05-09 20:37:46.460344"
1738,"e19f3b17902d801811496d6129f3daa6",11700000,"Makadi Heights, Hurghada","","2",2,115,"Penthouse","Unfurnished","Balcony, Built in Kitchen Appliances, Private Garden, Central A/C & heating, Security, Covered Parking, Pets Allowed, Pool, Electricity Meter, Water Meter, Natural Gas, Landline","https://www.dubizzle.com.eg/en/ad/luxury-penthouse-in-new-gouna-by-orascom-rooftop-lagoon-view-exceptional-investment-opportunity-ID503459356.html","2026-05-09 13:57:44.543","dubizzle","2026-05-09 13:57:44.543","2026-05-09 20:37:46.850345"
1739,"a63d88d0a84ef6dc4ad12a8e73dcd787",18000000,"Soma Bay, Red Sea","","3",3,160,"Chalet","Unfurnished","Balcony, Built in Kitchen Appliances, Private Garden, Central A/C & heating, Security, Sea View, Gym, Pool, Electricity Meter, Water Meter, Elevator","https://www.dubizzle.com.eg/en/ad/ready-to-move-chalet-in-soma-bay-with-sea-view-private-garden-full-finishing-and-acs-in-a-luxury-resort-style-community-ID503459374.html","2026-05-09 13:57:44.774","dubizzle","2026-05-09 13:57:44.774","2026-05-09 20:37:47.239466"
1740,"7914748076d97b733b761b1fe7b92e0f",12000000,"Blanca, Soma Bay","","2",2,139,"Chalet","Unfurnished","Balcony, Built in Kitchen Appliances, Private Garden, Central A/C & heating, Security, Sea View, Gym, Pool, Electricity Meter, Water Meter, Elevator","https://www.dubizzle.com.eg/en/ad/own-a-luxury-chalet-in-soma-bay-sea-view-golf-view-fully-finished-5-down-payment-plan-ID503459383.html","2026-05-09 13:57:45.004","dubizzle","2026-05-09 13:57:45.004","2026-05-09 20:37:47.610088"
1741,"c1a2e970a2a8ba3d7c9c52d5c1b10c4f",6450000,"El Khamayel Compound, Sheikh Zayed","","3",3,205,"Apartment","Unfurnished","Balcony, Private Garden, Security, Pets Allowed, Pool, Water Meter, Natural Gas, Landline, Elevator","https://www.dubizzle.com.eg/en/ad/apartment-in-a-prime-location-open-view-inside-al-khamael-compound-sheikh-zayed-ID503485803.html","2026-05-09 13:57:45.232","dubizzle","2026-05-09 13:57:45.232","2026-05-09 20:37:47.969533"
1742,"95dccff31e061c40e3de341fb7e3c522",15000000,"Bali, Gouna","","2",2,74,"Apartment","Furnished","Balcony, Built in Kitchen Appliances, Private Garden, Central A/C & heating, Security, Covered Parking, Pets Allowed, Pool, Electricity Meter, Water Meter, Natural Gas, Landline","https://www.dubizzle.com.eg/en/ad/luxury-2br-apartment-with-private-pool-bali-inspired-design-in-el-gouna-fully-furnished-spacious-outdoor-area-ready-to-move-ID503336599.html","2026-05-09 13:57:45.713","dubizzle","2026-05-09 13:57:45.713","2026-05-09 20:37:48.350099"
1743,"5668822074a7be7d1353c2a420702b78",17000000,"Bay West, Soma Bay","","2",2,122,"Stand Alone Villa","Furnished","Balcony, Built in Kitchen Appliances, Private Garden, Central A/C & heating, Security, Covered Parking, Pets Allowed, Pool, Electricity Meter, Water Meter, Natural Gas, Landline","https://www.dubizzle.com.eg/en/ad/standalone-2br-villa-for-sale-in-soma-bay-with-direct-sea-pool-view-400-sqm-land-prime-location-high-end-finishing-at-a-great-price-ID503330517.html","2026-05-09 13:57:45.948","dubizzle","2026-05-09 13:57:45.949","2026-05-09 20:37:48.710199"
1744,"844ea7b848e2b6ed314277002dd7b3ab",6100000,"Cali Coast, Ras Al Hekma","","1",2,70,"Chalet","Unfurnished","Balcony, Built in Kitchen Appliances, Private Garden, Central A/C & heating, Security, Sea View, Gym, Pool, Electricity Meter, Water Meter","https://www.dubizzle.com.eg/en/ad/live-the-ultimate-north-coast-lifestyle-in-cali-coast-with-lagoon-view-chalet-early-delivery-flexible-payment-plan-ID503485800.html","2026-05-09 13:57:46.182","dubizzle","2026-05-09 13:57:46.182","2026-05-09 20:37:49.082241"
1745,"8550ce33d215251f732b8895dbb8962e",8000000,"Soma Coves, Soma Bay","","2",2,130,"Chalet","Unfurnished","Balcony, Built in Kitchen Appliances, Private Garden, Central A/C & heating, Security, Sea View, Gym, Pool, Electricity Meter, Water Meter, Elevator","https://www.dubizzle.com.eg/en/ad/launch-coves-2-at-somabay-fully-finished-full-sea-view-chalets-with-5-down-payment-easy-installments-up-to-8-years-and-delivery-in-15-years-ID503485799.html","2026-05-09 13:57:46.412","dubizzle","2026-05-09 13:57:46.412","2026-05-09 20:37:49.460393"
1746,"ee9b9a454ca7c8e2549d4dc58577802d",9000000,"Sarai, Mostakbal City","","4",3,212,"Stand Alone Villa","Unfurnished","Balcony, Private Garden, Security, Covered Parking, Pets Allowed, Natural Gas","https://www.dubizzle.com.eg/en/ad/s-villa-for-sale-with-12-years-installments-in-sarai-compound-new-cairo-ID501222489.html","2026-05-09 13:57:46.642","dubizzle","2026-05-09 13:57:46.642","2026-05-09 20:37:49.85023"
1747,"b3cca437dfedfa0787bda0f6500869b5",26700000,"Eastown Compound, 5th Settlement","","4",4,250,"Duplex","Unfurnished","Balcony, Built in Kitchen Appliances, Private Garden, Central A/C & heating, Security, Covered Parking, Maids Room, Pool, Electricity Meter, Water Meter, Natural Gas, Landline","https://www.dubizzle.com.eg/en/ad/luxury-duplex-in-sodic-eastown-fully-finished-with-acs-private-garden-open-view-prime-new-cairo-location-ideal-for-living-and-investment-ID503485801.html","2026-05-09 13:57:46.871","dubizzle","2026-05-09 13:57:46.871","2026-05-09 20:37:50.219817"
1748,"e00dfa0736636097610a63b0ce5a7731",13500000,"Mesca, Soma Bay","","3",2,165,"Chalet","Unfurnished","Built in Kitchen Appliances, Private Garden, Central A/C & heating, Security, Sea View, Gym, Pool, Electricity Meter, Water Meter, Elevator","https://www.dubizzle.com.eg/en/ad/luxury-fully-finished-chalet-for-sale-in-soma-bay-5-down-payment-with-open-golf-view-and-premium-resort-lifestyle-ID503485802.html","2026-05-09 13:57:47.103","dubizzle","2026-05-09 13:57:47.103","2026-05-09 20:37:50.581945"
1749,"54a063ece6f6ee39f8ff555b0ff1dc27",10290702,"Koun, Ras Al Hekma","","2",1,79,"Chalet","Unfurnished","Private Garden, Pool","https://www.dubizzle.com.eg/en/ad/fully-finished-ground-chalet-with-garden-2-bedrooms-79sqm-in-koun-ras-el-hekma-delivery-2028-ID503485798.html","2026-05-09 13:57:47.335","dubizzle","2026-05-09 13:57:47.335","2026-05-09 20:37:50.95029"
1750,"c731a691338e4aa9a3bb63d6c051c653",31890,"New Cairo, Cairo","","","",15,"Office Space","Furnished","Air Conditioning","https://www.dubizzle.com.eg/en/ad/private-office-space-for-3-persons-in-new-cairo-east-lane-ID501017313.html","2026-05-09 13:57:47.567","dubizzle","2026-05-09 13:57:47.567","2026-05-09 20:37:51.319673"
1751,"7e50c4b0f1580a6de4c2e24c6ec3b2b7",7000000,"Diplomats Compound, 5th Settlement","","3",3,325,"Apartment","Unfurnished","Balcony, Security, Electricity Meter, Water Meter, Elevator","https://www.dubizzle.com.eg/en/ad/roof-for-sale-in-diplomats-compound-ID502999203.html","2026-05-09 13:57:47.796","dubizzle","2026-05-09 13:57:47.796","2026-05-09 20:37:51.689611"
1752,"0f781b932accc592afc33396ead8a4f7",3600000,"Talala, New Heliopolis","","2",2,120,"Apartment","Unfurnished","Balcony, Built in Kitchen Appliances, Private Garden, Central A/C & heating, Covered Parking, Pets Allowed, Pool, Electricity Meter, Water Meter, Natural Gas, Landline","https://www.dubizzle.com.eg/en/ad/apartment-for-sale-fully-finished-with-no-installments-or-secondary-payments-the-compound-has-all-facilities-and-services-just-minutes-from-madina-ID503457171.html","2026-05-09 13:57:48.046","dubizzle","2026-05-09 13:57:48.046","2026-05-09 20:37:52.059715"
1753,"fba36dcea606e4eba135558511eed818",4200000,"Taj City Compound, 1st Settlement","","3",2,132,"Apartment","Unfurnished","Balcony, Private Garden, Central A/C & heating, Security, Maids Room, Pets Allowed, Electricity Meter, Water Meter, Landline","https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-a-prime-location-in-front-of-cairo-airport-extending-to-heliopolis-the-compound-is-fully-equipped-with-all-services-ID503371176.html","2026-05-09 13:57:48.278","dubizzle","2026-05-09 13:57:48.278","2026-05-09 20:37:52.489789"
1754,"d5c9d1f02a1cf663310e5d7d50fc7a41",13900000,"Mountain View Hyde Park Compound, 5th Settlement","","3",4,300,"Duplex","Unfurnished","Built in Kitchen Appliances, Private Garden, Pool","https://www.dubizzle.com.eg/en/ad/open-view-ready-to-move-3-bedrooms-ivilla-roof-for-sale-in-mountain-view-hyde-park-compound-5th-settlement-new-cairo-ID503483000.html","2026-05-09 13:57:48.509","dubizzle","2026-05-09 13:57:48.509","2026-05-09 20:37:52.850132"
1755,"dc8c2d07d4891f9e5a95c056a3329edd",5900000,"Rock Vera Compound, 5th Settlement","","3",3,153,"Apartment","","Built in Kitchen Appliances, Covered Parking, Pets Allowed, Electricity Meter, Water Meter, Natural Gas, Landline","https://www.dubizzle.com.eg/en/ad/with-a-huge-cash-discount-of-up-to-45-ready-to-move-apartment-in-fifth-settlement-ID503432089.html","2026-05-09 13:57:48.75","dubizzle","2026-05-09 13:57:48.75","2026-05-09 20:37:53.210052"
1756,"d7c4a1548e7007d2b0708e72eed9f8ce",50000,"El Khamayel Compound, Sheikh Zayed","","3",2,168,"Apartment","Unfurnished","Built in Kitchen Appliances, Private Garden","https://www.dubizzle.com.eg/en/ad/apartment-for-rent-with-kitchen-appliances-and-air-conditioning-in-phase-3-high-end-super-deluxe-finishing-in-elkhmayel-compound-sheikh-zayed-ID503478130.html","2026-05-09 13:57:48.999","dubizzle","2026-05-09 13:57:48.999","2026-05-09 20:37:53.57025"
1757,"90f04eef53f774e3e422ff7cb26becc7",13000000,"V Levels Dunes, Sheikh Zayed","","4",4,270,"Town House","Unfurnished","Balcony, Built in Kitchen Appliances, Private Garden, Central A/C & heating, Security, Covered Parking, Maids Room, Pets Allowed, Pool, Electricity Meter, Water Meter, Natural Gas","https://www.dubizzle.com.eg/en/ad/premium-twin-house-prime-located-next-to-beverly-ID503465547.html","2026-05-09 13:57:49.235","dubizzle","2026-05-09 13:57:49.235","2026-05-09 20:37:53.952153"
1758,"546da8656d65ec0441a3655c35fe2304",9845000,"Palm Hills New Cairo Compound, 5th Settlement","","3",3,183,"Apartment","","","https://www.dubizzle.com.eg/en/ad/ready-to-move-183m-apartment-for-sale-includes-club-membership-in-palm-hills-new-cairo-ID503448428.html","2026-05-09 13:57:49.473","dubizzle","2026-05-09 13:57:49.473","2026-05-09 20:37:54.350344"
1759,"0bc2adc58aca699ad632a8d21a469618",10141050,"Lake View Residence 2, 5th Settlement","","2",2,143,"Apartment","","Pets Allowed, Water Meter, Natural Gas, Landline","https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-lake-view-residence-2-new-cairo-ID503388629.html","2026-05-09 13:57:49.7","dubizzle","2026-05-09 13:57:49.7","2026-05-09 20:37:54.760319"
1760,"a29bc04be75613dd76887f88eb94f7da",5600,"Glim, Alexandria","","4",3,250,"Apartment","Furnished","Balcony, Built in Kitchen Appliances, Central A/C & heating, Security, Covered Parking, Maids Room, Electricity Meter, Water Meter, Natural Gas, Landline, Elevator","https://www.dubizzle.com.eg/en/ad/4-bedrooms-serviced-apartment-with-direct-sea-view-ID503329626.html","2026-05-09 13:57:49.927","dubizzle","2026-05-09 13:57:49.927","2026-05-09 20:37:55.171196"
1761,"64ae097cafa11dbd71d2181aa0d33186",8000000,"New Capital City, Cairo","","1",1,41,"Apartment","Furnished","","https://www.dubizzle.com.eg/en/ad/i-own-a-rare-hotel-asset-in-festival-tower-in-the-administrative-capital-fully-furnished-unit-with-strong-yield-and-ready-operation-inside-a-distinguished-investment-tower-ID503484949.html","2026-05-09 13:57:50.159","dubizzle","2026-05-09 13:57:50.159","2026-05-09 20:37:55.550363"
1762,"349752ca44bb70217c19887f1479be3e",24600000,"Palm hills golf extension Compound, 6th of October","","4",4,375,"Town House","","Balcony, Private Garden, Central A/C & heating, Security, Covered Parking, Pets Allowed, Electricity Meter, Water Meter","https://www.dubizzle.com.eg/en/ad/townhouse-fully-finished-for-sale-with-acs-kitchen-cabinets-ready-to-move-in-golf-extension-palm-hills-6th-of-october-city-ID503484941.html","2026-05-09 13:57:50.402","dubizzle","2026-05-09 13:57:50.402","2026-05-09 20:37:56.180305"
1763,"87b9176def5b586b37ef36dd95e120e2",12980000,"Hyde Park New Cairo Compound, 5th Settlement","","3",4,234,"Duplex","","Balcony, Private Garden, Covered Parking, Electricity Meter","https://www.dubizzle.com.eg/en/ad/duplex-family-house-for-sale-in-hyde-park-new-cairo-under-market-price-prime-location-ready-opportunity-ID503484762.html","2026-05-09 13:57:50.646","dubizzle","2026-05-09 13:57:50.646","2026-05-09 20:37:56.964074"
